index,Date,Visitor,Unnamed: 2,Home,Unnamed: 4,Unnamed: 5,Box,season,week
6660,09/08/201909/08,Baltimore RavensBAL,59,Miami DolphinsMIA,10,,BoxscoreBox,1993,1
6661,09/08/201909/08,Atlanta FalconsATL,12,Minnesota VikingsMIN,28,,BoxscoreBox,1993,1
6662,09/08/201909/08,Buffalo BillsBUF,17,New York JetsNYJ,16,,BoxscoreBox,1993,1
6663,09/08/201909/08,Washington RedskinsWAS,27,Philadelphia EaglesPHI,32,,BoxscoreBox,1993,1
6664,09/08/201909/08,Indianapolis ColtsIND,24,Los Angeles ChargersLAC,30,OT,BoxscoreBox,1993,1
6665,09/08/201909/08,Cincinnati BengalsCIN,20,Seattle SeahawksSEA,21,,BoxscoreBox,1993,1
6666,09/08/201909/08,Detroit LionsDET,27,Arizona CardinalsARI,27,OT,BoxscoreBox,1993,1
6667,09/08/201909/08,New York GiantsNYG,17,Dallas CowboysDAL,35,,BoxscoreBox,1993,1
6668,09/08/201909/08,San Francisco 49ersSF,31,Tampa Bay BuccaneersTB,17,,BoxscoreBox,1993,1
6669,09/08/201909/08,Pittsburgh SteelersPIT,3,New England PatriotsNE,33,,BoxscoreBox,1993,1
6670,09/09/201909/09,Houston TexansHOU,28,New Orleans SaintsNO,30,,BoxscoreBox,1993,1
6671,09/09/201909/09,Denver BroncosDEN,16,Oakland RaidersOAK,24,,BoxscoreBox,1993,1
6672,09/12/201909/12,Tampa Bay BuccaneersTB,20,Carolina PanthersCAR,14,,BoxscoreBox,1993,2
6673,09/15/201909/15,Arizona CardinalsARI,17,Baltimore RavensBAL,23,,BoxscoreBox,1993,2
6674,09/15/201909/15,San Francisco 49ersSF,41,Cincinnati BengalsCIN,17,,BoxscoreBox,1993,2
6675,09/15/201909/15,Los Angeles ChargersLAC,10,Detroit LionsDET,13,,BoxscoreBox,1993,2
6676,09/15/201909/15,Minnesota VikingsMIN,16,Green Bay PackersGB,21,,BoxscoreBox,1993,2
6677,09/15/201909/15,Jacksonville JaguarsJAX,12,Houston TexansHOU,13,,BoxscoreBox,1993,2
6678,09/15/201909/15,New England PatriotsNE,43,Miami DolphinsMIA,0,,BoxscoreBox,1993,2
6679,09/15/201909/15,Buffalo BillsBUF,28,New York GiantsNYG,14,,BoxscoreBox,1993,2
6680,09/15/201909/15,Seattle SeahawksSEA,28,Pittsburgh SteelersPIT,26,,BoxscoreBox,1993,2
6681,09/15/201909/15,Indianapolis ColtsIND,19,Tennessee TitansTEN,17,,BoxscoreBox,1993,2
6682,09/15/201909/15,Dallas CowboysDAL,31,Washington RedskinsWAS,21,,BoxscoreBox,1993,2
6683,09/15/201909/15,Kansas City ChiefsKC,28,Oakland RaidersOAK,10,,BoxscoreBox,1993,2
6684,09/15/201909/15,Chicago BearsCHI,16,Denver BroncosDEN,14,,BoxscoreBox,1993,2
6685,09/15/201909/15,New Orleans SaintsNO,9,Los Angeles RamsLA,27,,BoxscoreBox,1993,2
6686,09/15/201909/15,Philadelphia EaglesPHI,20,Atlanta FalconsATL,24,,BoxscoreBox,1993,2
6687,09/16/201909/16,Cleveland BrownsCLE,23,New York JetsNYJ,3,,BoxscoreBox,1993,2
6688,09/19/201909/19,Tennessee TitansTEN,7,Jacksonville JaguarsJAX,20,,BoxscoreBox,1993,3
6689,09/22/201909/22,Cincinnati BengalsCIN,17,Buffalo BillsBUF,21,,BoxscoreBox,1993,3
6690,09/22/201909/22,Miami DolphinsMIA,6,Dallas CowboysDAL,31,,BoxscoreBox,1993,3
6691,09/22/201909/22,Denver BroncosDEN,16,Green Bay PackersGB,27,,BoxscoreBox,1993,3
6692,09/22/201909/22,Atlanta FalconsATL,24,Indianapolis ColtsIND,27,,BoxscoreBox,1993,3
6693,09/22/201909/22,Baltimore RavensBAL,28,Kansas City ChiefsKC,33,,BoxscoreBox,1993,3
6694,09/22/201909/22,Oakland RaidersOAK,14,Minnesota VikingsMIN,34,,BoxscoreBox,1993,3
6695,09/22/201909/22,New York JetsNYJ,14,New England PatriotsNE,30,,BoxscoreBox,1993,3
6696,09/22/201909/22,Detroit LionsDET,27,Philadelphia EaglesPHI,24,,BoxscoreBox,1993,3
6697,09/22/201909/22,Carolina PanthersCAR,38,Arizona CardinalsARI,20,,BoxscoreBox,1993,3
6698,09/22/201909/22,New York GiantsNYG,32,Tampa Bay BuccaneersTB,31,,BoxscoreBox,1993,3
6699,09/22/201909/22,Houston TexansHOU,27,Los Angeles ChargersLAC,20,,BoxscoreBox,1993,3
6700,09/22/201909/22,Pittsburgh SteelersPIT,20,San Francisco 49ersSF,24,,BoxscoreBox,1993,3
6701,09/22/201909/22,New Orleans SaintsNO,33,Seattle SeahawksSEA,27,,BoxscoreBox,1993,3
6702,09/22/201909/22,Los Angeles RamsLA,20,Cleveland BrownsCLE,13,,BoxscoreBox,1993,3
6703,09/23/201909/23,Chicago BearsCHI,31,Washington RedskinsWAS,15,,BoxscoreBox,1993,3
6704,09/26/201909/26,Philadelphia EaglesPHI,34,Green Bay PackersGB,27,,BoxscoreBox,1993,4
6705,09/29/201909/29,Tennessee TitansTEN,24,Atlanta FalconsATL,10,,BoxscoreBox,1993,4
6706,09/29/201909/29,Cleveland BrownsCLE,40,Baltimore RavensBAL,25,,BoxscoreBox,1993,4
6707,09/29/201909/29,New England PatriotsNE,16,Buffalo BillsBUF,10,,BoxscoreBox,1993,4
6708,09/29/201909/29,Kansas City ChiefsKC,34,Detroit LionsDET,30,,BoxscoreBox,1993,4
6709,09/29/201909/29,Carolina PanthersCAR,16,Houston TexansHOU,10,,BoxscoreBox,1993,4
6710,09/29/201909/29,Oakland RaidersOAK,31,Indianapolis ColtsIND,24,,BoxscoreBox,1993,4
6711,09/29/201909/29,Los Angeles ChargersLAC,30,Miami DolphinsMIA,10,,BoxscoreBox,1993,4
6712,09/29/201909/29,Washington RedskinsWAS,3,New York GiantsNYG,24,,BoxscoreBox,1993,4
6713,09/29/201909/29,Seattle SeahawksSEA,27,Arizona CardinalsARI,10,,BoxscoreBox,1993,4
6714,09/29/201909/29,Tampa Bay BuccaneersTB,55,Los Angeles RamsLA,40,,BoxscoreBox,1993,4
6715,09/29/201909/29,Minnesota VikingsMIN,6,Chicago BearsCHI,16,,BoxscoreBox,1993,4
6716,09/29/201909/29,Jacksonville JaguarsJAX,26,Denver BroncosDEN,24,,BoxscoreBox,1993,4
6717,09/29/201909/29,Dallas CowboysDAL,10,New Orleans SaintsNO,12,,BoxscoreBox,1993,4
6718,09/30/201909/30,Cincinnati BengalsCIN,3,Pittsburgh SteelersPIT,27,,BoxscoreBox,1993,4
6719,10/03/201910/03,Los Angeles RamsLA,29,Seattle SeahawksSEA,30,,BoxscoreBox,1993,5
6720,10/06/201910/06,Jacksonville JaguarsJAX,27,Carolina PanthersCAR,34,,BoxscoreBox,1993,5
6721,10/06/201910/06,Arizona CardinalsARI,26,Cincinnati BengalsCIN,23,,BoxscoreBox,1993,5
6722,10/06/201910/06,Atlanta FalconsATL,32,Houston TexansHOU,53,,BoxscoreBox,1993,5
6723,10/06/201910/06,Tampa Bay BuccaneersTB,24,New Orleans SaintsNO,31,,BoxscoreBox,1993,5
6724,10/06/201910/06,Minnesota VikingsMIN,28,New York GiantsNYG,10,,BoxscoreBox,1993,5
6725,10/06/201910/06,New York JetsNYJ,6,Philadelphia EaglesPHI,31,,BoxscoreBox,1993,5
6726,10/06/201910/06,Baltimore RavensBAL,26,Pittsburgh SteelersPIT,23,OT,BoxscoreBox,1993,5
6727,10/06/201910/06,Buffalo BillsBUF,14,Tennessee TitansTEN,7,,BoxscoreBox,1993,5
6728,10/06/201910/06,New England PatriotsNE,33,Washington RedskinsWAS,7,,BoxscoreBox,1993,5
6729,10/06/201910/06,Chicago BearsCHI,21,Oakland RaidersOAK,24,,BoxscoreBox,1993,5
6730,10/06/201910/06,Denver BroncosDEN,20,Los Angeles ChargersLAC,13,,BoxscoreBox,1993,5
6731,10/06/201910/06,Green Bay PackersGB,34,Dallas CowboysDAL,24,,BoxscoreBox,1993,5
6732,10/06/201910/06,Indianapolis ColtsIND,19,Kansas City ChiefsKC,13,,BoxscoreBox,1993,5
6733,10/07/201910/07,Cleveland BrownsCLE,3,San Francisco 49ersSF,31,,BoxscoreBox,1993,5
6734,10/10/201910/10,New York GiantsNYG,14,New England PatriotsNE,35,,BoxscoreBox,1993,6
6735,10/13/201910/13,Carolina PanthersCAR,37,Tampa Bay BuccaneersTB,26,,BoxscoreBox,1993,6
6736,10/13/201910/13,Cincinnati BengalsCIN,17,Baltimore RavensBAL,23,,BoxscoreBox,1993,6
6737,10/13/201910/13,Seattle SeahawksSEA,32,Cleveland BrownsCLE,28,,BoxscoreBox,1993,6
6738,10/13/201910/13,New Orleans SaintsNO,13,Jacksonville JaguarsJAX,6,,BoxscoreBox,1993,6
6739,10/13/201910/13,Houston TexansHOU,31,Kansas City ChiefsKC,24,,BoxscoreBox,1993,6
6740,10/13/201910/13,Washington RedskinsWAS,17,Miami DolphinsMIA,16,,BoxscoreBox,1993,6
6741,10/13/201910/13,Philadelphia EaglesPHI,20,Minnesota VikingsMIN,38,,BoxscoreBox,1993,6
6742,10/13/201910/13,Atlanta FalconsATL,33,Arizona CardinalsARI,34,,BoxscoreBox,1993,6
6743,10/13/201910/13,San Francisco 49ersSF,20,Los Angeles RamsLA,7,,BoxscoreBox,1993,6
6744,10/13/201910/13,Tennessee TitansTEN,0,Denver BroncosDEN,16,,BoxscoreBox,1993,6
6745,10/13/201910/13,Dallas CowboysDAL,22,New York JetsNYJ,24,,BoxscoreBox,1993,6
6746,10/13/201910/13,Pittsburgh SteelersPIT,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1993,6
6747,10/14/201910/14,Detroit LionsDET,22,Green Bay PackersGB,23,,BoxscoreBox,1993,6
6748,10/17/201910/17,Kansas City ChiefsKC,30,Denver BroncosDEN,6,,BoxscoreBox,1993,7
6749,10/20/201910/20,Los Angeles RamsLA,37,Atlanta FalconsATL,10,,BoxscoreBox,1993,7
6750,10/20/201910/20,Miami DolphinsMIA,21,Buffalo BillsBUF,31,,BoxscoreBox,1993,7
6751,10/20/201910/20,Jacksonville JaguarsJAX,27,Cincinnati BengalsCIN,17,,BoxscoreBox,1993,7
6752,10/20/201910/20,Minnesota VikingsMIN,42,Detroit LionsDET,30,,BoxscoreBox,1993,7
6753,10/20/201910/20,Oakland RaidersOAK,24,Green Bay PackersGB,42,,BoxscoreBox,1993,7
6754,10/20/201910/20,Houston TexansHOU,23,Indianapolis ColtsIND,30,,BoxscoreBox,1993,7
6755,10/20/201910/20,Arizona CardinalsARI,27,New York GiantsNYG,21,,BoxscoreBox,1993,7
6756,10/20/201910/20,San Francisco 49ersSF,9,Washington RedskinsWAS,0,,BoxscoreBox,1993,7
6757,10/20/201910/20,Los Angeles ChargersLAC,20,Tennessee TitansTEN,23,,BoxscoreBox,1993,7
6758,10/20/201910/20,New Orleans SaintsNO,36,Chicago BearsCHI,25,,BoxscoreBox,1993,7
6759,10/20/201910/20,Baltimore RavensBAL,30,Seattle SeahawksSEA,16,,BoxscoreBox,1993,7
6760,10/20/201910/20,Philadelphia EaglesPHI,10,Dallas CowboysDAL,37,,BoxscoreBox,1993,7
6761,10/21/201910/21,New England PatriotsNE,33,New York JetsNYJ,0,,BoxscoreBox,1993,7
6762,10/24/201910/24,Washington RedskinsWAS,9,Minnesota VikingsMIN,19,,BoxscoreBox,1993,8
6763,10/27/201910/27,Seattle SeahawksSEA,27,Atlanta FalconsATL,20,,BoxscoreBox,1993,8
6764,10/27/201910/27,Philadelphia EaglesPHI,31,Buffalo BillsBUF,13,,BoxscoreBox,1993,8
6765,10/27/201910/27,Los Angeles ChargersLAC,17,Chicago BearsCHI,16,,BoxscoreBox,1993,8
6766,10/27/201910/27,New York GiantsNYG,26,Detroit LionsDET,31,,BoxscoreBox,1993,8
6767,10/27/201910/27,New York JetsNYJ,15,Jacksonville JaguarsJAX,29,,BoxscoreBox,1993,8
6768,10/27/201910/27,Arizona CardinalsARI,9,New Orleans SaintsNO,31,,BoxscoreBox,1993,8
6769,10/27/201910/27,Tampa Bay BuccaneersTB,23,Tennessee TitansTEN,27,,BoxscoreBox,1993,8
6770,10/27/201910/27,Denver BroncosDEN,13,Indianapolis ColtsIND,15,,BoxscoreBox,1993,8
6771,10/27/201910/27,Cincinnati BengalsCIN,10,Los Angeles RamsLA,24,,BoxscoreBox,1993,8
6772,10/27/201910/27,Carolina PanthersCAR,13,San Francisco 49ersSF,51,,BoxscoreBox,1993,8
6773,10/27/201910/27,Oakland RaidersOAK,24,Houston TexansHOU,27,,BoxscoreBox,1993,8
6774,10/27/201910/27,Cleveland BrownsCLE,13,New England PatriotsNE,27,,BoxscoreBox,1993,8
6775,10/27/201910/27,Green Bay PackersGB,31,Kansas City ChiefsKC,24,,BoxscoreBox,1993,8
6776,10/28/201910/28,Miami DolphinsMIA,14,Pittsburgh SteelersPIT,27,,BoxscoreBox,1993,8
6777,10/31/201910/31,San Francisco 49ersSF,28,Arizona CardinalsARI,25,,BoxscoreBox,1993,9
6778,11/03/201911/03,Houston TexansHOU,26,Jacksonville JaguarsJAX,3,,BoxscoreBox,1993,9
6779,11/03/201911/03,Washington RedskinsWAS,9,Buffalo BillsBUF,24,,BoxscoreBox,1993,9
6780,11/03/201911/03,Tennessee TitansTEN,20,Carolina PanthersCAR,30,,BoxscoreBox,1993,9
6781,11/03/201911/03,Minnesota VikingsMIN,23,Kansas City ChiefsKC,26,,BoxscoreBox,1993,9
6782,11/03/201911/03,New York JetsNYJ,18,Miami DolphinsMIA,26,,BoxscoreBox,1993,9
6783,11/03/201911/03,Chicago BearsCHI,14,Philadelphia EaglesPHI,22,,BoxscoreBox,1993,9
6784,11/03/201911/03,Indianapolis ColtsIND,24,Pittsburgh SteelersPIT,26,,BoxscoreBox,1993,9
6785,11/03/201911/03,Detroit LionsDET,24,Oakland RaidersOAK,31,,BoxscoreBox,1993,9
6786,11/03/201911/03,Tampa Bay BuccaneersTB,34,Seattle SeahawksSEA,40,OT,BoxscoreBox,1993,9
6787,11/03/201911/03,Cleveland BrownsCLE,19,Denver BroncosDEN,24,,BoxscoreBox,1993,9
6788,11/03/201911/03,Green Bay PackersGB,11,Los Angeles ChargersLAC,26,,BoxscoreBox,1993,9
6789,11/03/201911/03,New England PatriotsNE,20,Baltimore RavensBAL,37,,BoxscoreBox,1993,9
6790,11/04/201911/04,Dallas CowboysDAL,37,New York GiantsNYG,18,,BoxscoreBox,1993,9
6791,11/07/201911/07,Los Angeles ChargersLAC,24,Oakland RaidersOAK,26,,BoxscoreBox,1993,10
6792,11/10/201911/10,Detroit LionsDET,13,Chicago BearsCHI,20,,BoxscoreBox,1993,10
6793,11/10/201911/10,Baltimore RavensBAL,49,Cincinnati BengalsCIN,13,,BoxscoreBox,1993,10
6794,11/10/201911/10,Buffalo BillsBUF,16,Cleveland BrownsCLE,19,,BoxscoreBox,1993,10
6795,11/10/201911/10,Atlanta FalconsATL,26,New Orleans SaintsNO,9,,BoxscoreBox,1993,10
6796,11/10/201911/10,New York GiantsNYG,27,New York JetsNYJ,34,,BoxscoreBox,1993,10
6797,11/10/201911/10,Arizona CardinalsARI,27,Tampa Bay BuccaneersTB,30,,BoxscoreBox,1993,10
6798,11/10/201911/10,Kansas City ChiefsKC,32,Tennessee TitansTEN,35,,BoxscoreBox,1993,10
6799,11/10/201911/10,Miami DolphinsMIA,16,Indianapolis ColtsIND,12,,BoxscoreBox,1993,10
6800,11/10/201911/10,Carolina PanthersCAR,16,Green Bay PackersGB,24,,BoxscoreBox,1993,10
6801,11/10/201911/10,Los Angeles RamsLA,12,Pittsburgh SteelersPIT,17,,BoxscoreBox,1993,10
6802,11/10/201911/10,Minnesota VikingsMIN,28,Dallas CowboysDAL,24,,BoxscoreBox,1993,10
6803,11/11/201911/11,Seattle SeahawksSEA,27,San Francisco 49ersSF,24,OT,BoxscoreBox,1993,10
6804,11/14/201911/14,Pittsburgh SteelersPIT,7,Cleveland BrownsCLE,21,,BoxscoreBox,1993,11
6805,11/17/201911/17,Houston TexansHOU,7,Baltimore RavensBAL,41,,BoxscoreBox,1993,11
6806,11/17/201911/17,Atlanta FalconsATL,29,Carolina PanthersCAR,3,,BoxscoreBox,1993,11
6807,11/17/201911/17,Dallas CowboysDAL,35,Detroit LionsDET,27,,BoxscoreBox,1993,11
6808,11/17/201911/17,Jacksonville JaguarsJAX,13,Indianapolis ColtsIND,33,,BoxscoreBox,1993,11
6809,11/17/201911/17,Buffalo BillsBUF,37,Miami DolphinsMIA,20,,BoxscoreBox,1993,11
6810,11/17/201911/17,Denver BroncosDEN,23,Minnesota VikingsMIN,27,,BoxscoreBox,1993,11
6811,11/17/201911/17,New Orleans SaintsNO,34,Tampa Bay BuccaneersTB,17,,BoxscoreBox,1993,11
6812,11/17/201911/17,New York JetsNYJ,34,Washington RedskinsWAS,17,,BoxscoreBox,1993,11
6813,11/17/201911/17,Arizona CardinalsARI,26,San Francisco 49ersSF,36,,BoxscoreBox,1993,11
6814,11/17/201911/17,Cincinnati BengalsCIN,10,Oakland RaidersOAK,17,,BoxscoreBox,1993,11
6815,11/17/201911/17,New England PatriotsNE,17,Philadelphia EaglesPHI,10,,BoxscoreBox,1993,11
6816,11/17/201911/17,Chicago BearsCHI,7,Los Angeles RamsLA,17,,BoxscoreBox,1993,11
6817,11/18/201911/18,Kansas City ChiefsKC,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1993,11
6818,11/21/201911/21,Indianapolis ColtsIND,17,Houston TexansHOU,20,,BoxscoreBox,1993,12
6819,11/24/201911/24,Tampa Bay BuccaneersTB,35,Atlanta FalconsATL,22,,BoxscoreBox,1993,12
6820,11/24/201911/24,Denver BroncosDEN,3,Buffalo BillsBUF,20,,BoxscoreBox,1993,12
6821,11/24/201911/24,New York GiantsNYG,14,Chicago BearsCHI,19,,BoxscoreBox,1993,12
6822,11/24/201911/24,Pittsburgh SteelersPIT,16,Cincinnati BengalsCIN,10,,BoxscoreBox,1993,12
6823,11/24/201911/24,Miami DolphinsMIA,24,Cleveland BrownsCLE,41,,BoxscoreBox,1993,12
6824,11/24/201911/24,Carolina PanthersCAR,31,New Orleans SaintsNO,34,,BoxscoreBox,1993,12
6825,11/24/201911/24,Oakland RaidersOAK,3,New York JetsNYJ,34,,BoxscoreBox,1993,12
6826,11/24/201911/24,Detroit LionsDET,16,Washington RedskinsWAS,19,,BoxscoreBox,1993,12
6827,11/24/201911/24,Seattle SeahawksSEA,17,Philadelphia EaglesPHI,9,,BoxscoreBox,1993,12
6828,11/24/201911/24,Jacksonville JaguarsJAX,20,Tennessee TitansTEN,42,,BoxscoreBox,1993,12
6829,11/24/201911/24,Dallas CowboysDAL,9,New England PatriotsNE,13,,BoxscoreBox,1993,12
6830,11/24/201911/24,Green Bay PackersGB,8,San Francisco 49ersSF,37,,BoxscoreBox,1993,12
6831,11/25/201911/25,Baltimore RavensBAL,45,Los Angeles RamsLA,6,,BoxscoreBox,1993,12
6832,11/28/201911/28,Chicago BearsCHI,24,Detroit LionsDET,20,,BoxscoreBox,1993,13
6833,11/28/201911/28,Buffalo BillsBUF,26,Dallas CowboysDAL,15,,BoxscoreBox,1993,13
6834,11/28/201911/28,New Orleans SaintsNO,26,Atlanta FalconsATL,18,,BoxscoreBox,1993,13
6835,12/01/201912/01,San Francisco 49ersSF,17,Baltimore RavensBAL,20,,BoxscoreBox,1993,13
6836,12/01/201912/01,Washington RedskinsWAS,29,Carolina PanthersCAR,21,,BoxscoreBox,1993,13
6837,12/01/201912/01,New York JetsNYJ,6,Cincinnati BengalsCIN,22,,BoxscoreBox,1993,13
6838,12/01/201912/01,Tennessee TitansTEN,31,Indianapolis ColtsIND,17,,BoxscoreBox,1993,13
6839,12/01/201912/01,Tampa Bay BuccaneersTB,28,Jacksonville JaguarsJAX,11,,BoxscoreBox,1993,13
6840,12/01/201912/01,Philadelphia EaglesPHI,31,Miami DolphinsMIA,37,,BoxscoreBox,1993,13
6841,12/01/201912/01,Green Bay PackersGB,31,New York GiantsNYG,13,,BoxscoreBox,1993,13
6842,12/01/201912/01,Cleveland BrownsCLE,13,Pittsburgh SteelersPIT,20,,BoxscoreBox,1993,13
6843,12/01/201912/01,Los Angeles RamsLA,34,Arizona CardinalsARI,7,,BoxscoreBox,1993,13
6844,12/01/201912/01,Oakland RaidersOAK,9,Kansas City ChiefsKC,40,,BoxscoreBox,1993,13
6845,12/01/201912/01,Los Angeles ChargersLAC,20,Denver BroncosDEN,23,,BoxscoreBox,1993,13
6846,12/01/201912/01,New England PatriotsNE,22,Houston TexansHOU,28,,BoxscoreBox,1993,13
6847,12/02/201912/02,Minnesota VikingsMIN,30,Seattle SeahawksSEA,37,,BoxscoreBox,1993,13
6848,12/05/201912/05,Dallas CowboysDAL,24,Chicago BearsCHI,31,,BoxscoreBox,1993,14
6849,12/08/201912/08,Carolina PanthersCAR,20,Atlanta FalconsATL,40,,BoxscoreBox,1993,14
6850,12/08/201912/08,Baltimore RavensBAL,24,Buffalo BillsBUF,17,,BoxscoreBox,1993,14
6851,12/08/201912/08,Cincinnati BengalsCIN,19,Cleveland BrownsCLE,27,,BoxscoreBox,1993,14
6852,12/08/201912/08,Washington RedskinsWAS,15,Green Bay PackersGB,20,,BoxscoreBox,1993,14
6853,12/08/201912/08,Denver BroncosDEN,38,Houston TexansHOU,24,,BoxscoreBox,1993,14
6854,12/08/201912/08,Detroit LionsDET,7,Minnesota VikingsMIN,20,,BoxscoreBox,1993,14
6855,12/08/201912/08,San Francisco 49ersSF,48,New Orleans SaintsNO,46,,BoxscoreBox,1993,14
6856,12/08/201912/08,Miami DolphinsMIA,21,New York JetsNYJ,22,,BoxscoreBox,1993,14
6857,12/08/201912/08,Indianapolis ColtsIND,35,Tampa Bay BuccaneersTB,38,,BoxscoreBox,1993,14
6858,12/08/201912/08,Los Angeles ChargersLAC,45,Jacksonville JaguarsJAX,10,,BoxscoreBox,1993,14
6859,12/08/201912/08,Pittsburgh SteelersPIT,23,Arizona CardinalsARI,17,,BoxscoreBox,1993,14
6860,12/08/201912/08,Kansas City ChiefsKC,23,New England PatriotsNE,16,,BoxscoreBox,1993,14
6861,12/08/201912/08,Tennessee TitansTEN,42,Oakland RaidersOAK,21,,BoxscoreBox,1993,14
6862,12/08/201912/08,Seattle SeahawksSEA,12,Los Angeles RamsLA,28,,BoxscoreBox,1993,14
6863,12/09/201912/09,New York GiantsNYG,17,Philadelphia EaglesPHI,23,OT,BoxscoreBox,1993,14
6864,12/12/201912/12,New York JetsNYJ,21,Baltimore RavensBAL,42,,BoxscoreBox,1993,15
6865,12/15/201912/15,Seattle SeahawksSEA,30,Carolina PanthersCAR,24,,BoxscoreBox,1993,15
6866,12/15/201912/15,New England PatriotsNE,34,Cincinnati BengalsCIN,13,,BoxscoreBox,1993,15
6867,12/15/201912/15,Tampa Bay BuccaneersTB,38,Detroit LionsDET,17,,BoxscoreBox,1993,15
6868,12/15/201912/15,Chicago BearsCHI,13,Green Bay PackersGB,21,,BoxscoreBox,1993,15
6869,12/15/201912/15,Denver BroncosDEN,3,Kansas City ChiefsKC,23,,BoxscoreBox,1993,15
6870,12/15/201912/15,Miami DolphinsMIA,20,New York GiantsNYG,36,,BoxscoreBox,1993,15
6871,12/15/201912/15,Houston TexansHOU,24,Tennessee TitansTEN,21,,BoxscoreBox,1993,15
6872,12/15/201912/15,Philadelphia EaglesPHI,37,Washington RedskinsWAS,27,,BoxscoreBox,1993,15
6873,12/15/201912/15,Cleveland BrownsCLE,24,Arizona CardinalsARI,38,,BoxscoreBox,1993,15
6874,12/15/201912/15,Jacksonville JaguarsJAX,20,Oakland RaidersOAK,16,,BoxscoreBox,1993,15
6875,12/15/201912/15,Minnesota VikingsMIN,39,Los Angeles ChargersLAC,10,,BoxscoreBox,1993,15
6876,12/15/201912/15,Los Angeles RamsLA,21,Dallas CowboysDAL,44,,BoxscoreBox,1993,15
6877,12/15/201912/15,Atlanta FalconsATL,29,San Francisco 49ersSF,22,,BoxscoreBox,1993,15
6878,12/15/201912/15,Buffalo BillsBUF,17,Pittsburgh SteelersPIT,10,,BoxscoreBox,1993,15
6879,12/16/201912/16,Indianapolis ColtsIND,7,New Orleans SaintsNO,34,,BoxscoreBox,1993,15
6880,12/21/201912/21,Houston TexansHOU,23,Tampa Bay BuccaneersTB,20,,BoxscoreBox,1993,16
6881,12/21/201912/21,Buffalo BillsBUF,17,New England PatriotsNE,24,,BoxscoreBox,1993,16
6882,12/21/201912/21,Los Angeles RamsLA,31,San Francisco 49ersSF,34,,BoxscoreBox,1993,16
6883,12/22/201912/22,Jacksonville JaguarsJAX,12,Atlanta FalconsATL,24,,BoxscoreBox,1993,16
6884,12/22/201912/22,Baltimore RavensBAL,31,Cleveland BrownsCLE,15,,BoxscoreBox,1993,16
6885,12/22/201912/22,Carolina PanthersCAR,6,Indianapolis ColtsIND,38,,BoxscoreBox,1993,16
6886,12/22/201912/22,Cincinnati BengalsCIN,35,Miami DolphinsMIA,38,OT,BoxscoreBox,1993,16
6887,12/22/201912/22,Pittsburgh SteelersPIT,10,New York JetsNYJ,16,,BoxscoreBox,1993,16
6888,12/22/201912/22,New Orleans SaintsNO,38,Tennessee TitansTEN,28,,BoxscoreBox,1993,16
6889,12/22/201912/22,New York GiantsNYG,41,Washington RedskinsWAS,35,OT,BoxscoreBox,1993,16
6890,12/22/201912/22,Detroit LionsDET,17,Denver BroncosDEN,27,,BoxscoreBox,1993,16
6891,12/22/201912/22,Oakland RaidersOAK,24,Los Angeles ChargersLAC,17,,BoxscoreBox,1993,16
6892,12/22/201912/22,Dallas CowboysDAL,9,Philadelphia EaglesPHI,17,,BoxscoreBox,1993,16
6893,12/22/201912/22,Arizona CardinalsARI,27,Seattle SeahawksSEA,13,,BoxscoreBox,1993,16
6894,12/22/201912/22,Kansas City ChiefsKC,26,Chicago BearsCHI,3,,BoxscoreBox,1993,16
6895,12/23/201912/23,Green Bay PackersGB,23,Minnesota VikingsMIN,10,,BoxscoreBox,1993,16
6896,12/29/201912/29,New York JetsNYJ,13,Buffalo BillsBUF,6,,BoxscoreBox,1993,17
6897,12/29/201912/29,New Orleans SaintsNO,42,Carolina PanthersCAR,10,,BoxscoreBox,1993,17
6898,12/29/201912/29,Cleveland BrownsCLE,23,Cincinnati BengalsCIN,33,,BoxscoreBox,1993,17
6899,12/29/201912/29,Green Bay PackersGB,23,Detroit LionsDET,20,,BoxscoreBox,1993,17
6900,12/29/201912/29,Los Angeles ChargersLAC,21,Kansas City ChiefsKC,31,,BoxscoreBox,1993,17
6901,12/29/201912/29,Chicago BearsCHI,21,Minnesota VikingsMIN,19,,BoxscoreBox,1993,17
6902,12/29/201912/29,Miami DolphinsMIA,27,New England PatriotsNE,24,,BoxscoreBox,1993,17
6903,12/29/201912/29,Atlanta FalconsATL,28,Tampa Bay BuccaneersTB,22,OT,BoxscoreBox,1993,17
6904,12/29/201912/29,Pittsburgh SteelersPIT,10,Baltimore RavensBAL,28,,BoxscoreBox,1993,17
6905,12/29/201912/29,Washington RedskinsWAS,16,Dallas CowboysDAL,47,,BoxscoreBox,1993,17
6906,12/29/201912/29,Tennessee TitansTEN,35,Houston TexansHOU,14,,BoxscoreBox,1993,17
6907,12/29/201912/29,Indianapolis ColtsIND,20,Jacksonville JaguarsJAX,38,,BoxscoreBox,1993,17
6908,12/29/201912/29,Philadelphia EaglesPHI,34,New York GiantsNYG,17,,BoxscoreBox,1993,17
6909,12/29/201912/29,Oakland RaidersOAK,15,Denver BroncosDEN,16,,BoxscoreBox,1993,17
6910,12/29/201912/29,Arizona CardinalsARI,24,Los Angeles RamsLA,31,,BoxscoreBox,1993,17
